fac_sex_female,fac_sex_male,fac_ses_lower,fac_ses_upper,fac_immigrant_no,fac_immigrant_yes,num_birthdate,fac_parish,time,event
1.0,0.0,1.0,0.0,1.0,0.0,1805.541,5.0,3.445999999999998,0
1.0,0.0,1.0,0.0,1.0,0.0,1807.836,5.0,16.236999999999995,1
0.0,1.0,0.0,1.0,0.0,1.0,1799.956,5.0,24.105000000000004,1
1.0,0.0,1.0,0.0,0.0,1.0,1767.162,5.0,28.094,1
0.0,1.0,1.0,0.0,0.0,1.0,1839.42,5.0,5.411000000000001,0
0.0,1.0,1.0,0.0,1.0,0.0,1778.702,5.0,5.454999999999998,0
1.0,0.0,1.0,0.0,1.0,0.0,1782.831,5.0,1.3260000000000003,0
0.0,1.0,0.0,1.0,1.0,0.0,1786.524,5.0,27.599000000000004,1
1.0,0.0,1.0,0.0,0.0,1.0,1773.363,5.0,0.6009999999999991,0
0.0,1.0,0.0,1.0,1.0,0.0,1794.836,5.0,25.870999999999995,1
1.0,0.0,1.0,0.0,1.0,0.0,1799.978,5.0,3.6510000000000034,1
0.0,1.0,1.0,0.0,1.0,0.0,1802.905,5.0,16.875,1
0.0,1.0,0.0,1.0,0.0,1.0,1779.483,5.0,11.927,1
1.0,0.0,1.0,0.0,0.0,1.0,1764.893,5.0,30.0,0
1.0,0.0,0.0,1.0,1.0,0.0,1777.101,5.0,24.215000000000003,1
1.0,0.0,1.0,0.0,1.0,0.0,1811.329,5.0,3.5219999999999985,1
0.0,1.0,1.0,0.0,1.0,0.0,1777.314,5.0,30.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1782.757,5.0,14.345,1
0.0,1.0,1.0,0.0,1.0,0.0,1785.624,5.0,0.2070000000000007,0
0.0,1.0,1.0,0.0,0.0,1.0,1812.808,5.0,15.573999999999998,1
1.0,0.0,0.0,1.0,0.0,1.0,1770.645,5.0,10.630000000000004,1
0.0,1.0,0.0,1.0,1.0,0.0,1771.066,5.0,11.607,1
0.0,1.0,1.0,0.0,1.0,0.0,1777.257,5.0,24.664,1
1.0,0.0,1.0,0.0,1.0,0.0,1788.008,5.0,4.165999999999997,1
1.0,0.0,1.0,0.0,1.0,0.0,1799.984,5.0,30.0,0
0.0,1.0,1.0,0.0,0.0,1.0,1809.996,5.0,19.517,1
1.0,0.0,1.0,0.0,1.0,0.0,1828.394,5.0,16.436999999999998,0
1.0,0.0,1.0,0.0,1.0,0.0,1774.048,5.0,2.564,1
1.0,0.0,1.0,0.0,1.0,0.0,1838.426,5.0,6.405000000000001,0
0.0,1.0,1.0,0.0,1.0,0.0,1844.057,5.0,0.7730000000000032,0
0.0,1.0,1.0,0.0,1.0,0.0,1774.426,5.0,28.921000000000006,1
0.0,1.0,0.0,1.0,0.0,1.0,1778.322,5.0,30.0,0
1.0,0.0,0.0,1.0,0.0,1.0,1783.88,5.0,4.277999999999999,1
0.0,1.0,1.0,0.0,1.0,0.0,1815.562,5.0,3.270000000000003,1
1.0,0.0,1.0,0.0,1.0,0.0,1819.406,5.0,16.712999999999994,1
1.0,0.0,0.0,1.0,1.0,0.0,1799.274,5.0,26.75,1
0.0,1.0,1.0,0.0,1.0,0.0,1809.298,5.0,7.915999999999997,1
0.0,1.0,1.0,0.0,1.0,0.0,1815.554,5.0,21.921000000000006,1
1.0,0.0,0.0,1.0,0.0,1.0,1781.886,5.0,26.004999999999995,1
0.0,1.0,0.0,1.0,0.0,1.0,1796.186,5.0,17.953000000000003,1
1.0,0.0,1.0,0.0,1.0,0.0,1809.889,5.0,21.277,1
1.0,0.0,1.0,0.0,1.0,0.0,1838.231,5.0,4.984000000000002,1
0.0,1.0,0.0,1.0,1.0,0.0,1763.318,5.0,8.753999999999998,1
0.0,1.0,1.0,0.0,1.0,0.0,1835.192,5.0,9.639000000000005,0
0.0,1.0,0.0,1.0,1.0,0.0,1777.279,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1834.516,5.0,2.3149999999999977,0
1.0,0.0,1.0,0.0,1.0,0.0,1793.109,5.0,18.11,1
0.0,1.0,1.0,0.0,1.0,0.0,1831.956,5.0,5.874000000000002,0
1.0,0.0,1.0,0.0,1.0,0.0,1796.559,5.0,19.754999999999995,1
1.0,0.0,1.0,0.0,1.0,0.0,1807.285,5.0,25.688,1
0.0,1.0,1.0,0.0,0.0,1.0,1779.244,5.0,13.290999999999997,1
1.0,0.0,1.0,0.0,0.0,1.0,1775.444,5.0,21.31,1
1.0,0.0,1.0,0.0,1.0,0.0,1833.697,5.0,8.323999999999998,0
1.0,0.0,0.0,1.0,1.0,0.0,1836.422,5.0,8.408999999999999,0
1.0,0.0,1.0,0.0,1.0,0.0,1840.183,5.0,1.8960000000000008,1
1.0,0.0,1.0,0.0,1.0,0.0,1772.238,5.0,23.823,1
1.0,0.0,0.0,1.0,1.0,0.0,1799.589,5.0,30.0,0
0.0,1.0,1.0,0.0,0.0,1.0,1809.812,5.0,4.771000000000001,1
0.0,1.0,0.0,1.0,0.0,1.0,1815.515,5.0,29.474000000000004,1
1.0,0.0,1.0,0.0,0.0,1.0,1817.024,5.0,27.966,0
1.0,0.0,1.0,0.0,1.0,0.0,1770.286,5.0,23.925,1
0.0,1.0,1.0,0.0,1.0,0.0,1774.593,5.0,10.548000000000002,1
1.0,0.0,1.0,0.0,1.0,0.0,1779.622,5.0,10.679000000000002,1
0.0,1.0,0.0,1.0,0.0,1.0,1778.576,5.0,12.653,1
0.0,1.0,0.0,1.0,1.0,0.0,1812.027,5.0,28.464,1
0.0,1.0,1.0,0.0,0.0,1.0,1793.569,5.0,8.786999999999999,1
0.0,1.0,1.0,0.0,0.0,1.0,1795.756,5.0,19.574,1
0.0,1.0,1.0,0.0,1.0,0.0,1826.078,5.0,18.753,0
1.0,0.0,1.0,0.0,1.0,0.0,1828.29,5.0,16.540999999999997,0
1.0,0.0,1.0,0.0,0.0,1.0,1793.886,5.0,3.9470000000000014,1
0.0,1.0,1.0,0.0,0.0,1.0,1821.065,5.0,18.126000000000005,1
1.0,0.0,1.0,0.0,0.0,1.0,1831.611,5.0,5.170000000000002,1
0.0,1.0,1.0,0.0,1.0,0.0,1768.531,5.0,11.322000000000005,1
1.0,0.0,1.0,0.0,1.0,0.0,1771.187,5.0,21.704,1
1.0,0.0,1.0,0.0,1.0,0.0,1773.541,5.0,19.848,1
0.0,1.0,1.0,0.0,1.0,0.0,1826.103,5.0,16.040000000000006,1
1.0,0.0,1.0,0.0,1.0,0.0,1837.84,5.0,6.991,0
1.0,0.0,1.0,0.0,0.0,1.0,1801.435,5.0,13.753999999999998,1
0.0,1.0,1.0,0.0,1.0,0.0,1834.53,5.0,2.9450000000000003,0
1.0,0.0,0.0,1.0,1.0,0.0,1781.725,5.0,25.075000000000003,1
1.0,0.0,1.0,0.0,1.0,0.0,1804.454,5.0,29.53700000000001,1
1.0,0.0,1.0,0.0,1.0,0.0,1771.431,5.0,19.446,1
0.0,1.0,0.0,1.0,0.0,1.0,1800.95,5.0,18.854,1
0.0,1.0,0.0,1.0,1.0,0.0,1832.164,5.0,12.667000000000002,0
0.0,1.0,1.0,0.0,1.0,0.0,1835.893,5.0,6.939,0
1.0,0.0,1.0,0.0,0.0,1.0,1793.476,5.0,2.478999999999999,1
1.0,0.0,1.0,0.0,1.0,0.0,1797.424,5.0,0.3079999999999998,1
0.0,1.0,1.0,0.0,1.0,0.0,1819.129,5.0,25.702,0
1.0,0.0,1.0,0.0,1.0,0.0,1769.446,5.0,2.386000000000003,0
0.0,1.0,1.0,0.0,0.0,1.0,1785.58,5.0,7.374000000000002,1
1.0,0.0,1.0,0.0,0.0,1.0,1791.091,5.0,6.530999999999999,1
0.0,1.0,1.0,0.0,1.0,0.0,1816.205,5.0,8.097000000000001,1
1.0,0.0,0.0,1.0,0.0,1.0,1823.447,5.0,21.384,0
1.0,0.0,0.0,1.0,1.0,0.0,1820.068,5.0,12.771,1
1.0,0.0,0.0,1.0,1.0,0.0,1771.184,5.0,21.658,1
1.0,0.0,0.0,1.0,1.0,0.0,1777.013,5.0,10.786,1
1.0,0.0,1.0,0.0,1.0,0.0,1773.112,5.0,9.203000000000005,0
0.0,1.0,0.0,1.0,1.0,0.0,1834.363,5.0,3.0159999999999982,1
0.0,1.0,0.0,1.0,1.0,0.0,1839.466,5.0,5.365000000000002,0
0.0,1.0,0.0,1.0,1.0,0.0,1842.078,5.0,2.753,0
0.0,1.0,1.0,0.0,0.0,1.0,1835.343,5.0,9.488,0
1.0,0.0,1.0,0.0,1.0,0.0,1763.953,5.0,27.339,1
1.0,0.0,1.0,0.0,1.0,0.0,1768.06,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1771.091,5.0,18.569000000000003,1
0.0,1.0,1.0,0.0,1.0,0.0,1782.051,5.0,18.057,1
0.0,1.0,1.0,0.0,1.0,0.0,1777.681,5.0,12.423000000000002,1
1.0,0.0,1.0,0.0,0.0,1.0,1813.654,5.0,2.1779999999999973,0
0.0,1.0,1.0,0.0,0.0,1.0,1767.923,5.0,11.372,1
1.0,0.0,1.0,0.0,0.0,1.0,1778.286,5.0,15.409999999999997,1
0.0,1.0,0.0,1.0,0.0,1.0,1790.615,5.0,14.596999999999994,1
0.0,1.0,0.0,1.0,1.0,0.0,1819.091,5.0,25.739999999999995,0
1.0,0.0,1.0,0.0,1.0,0.0,1829.9,5.0,14.930999999999996,0
0.0,1.0,0.0,1.0,1.0,0.0,1832.838,5.0,11.993000000000002,0
0.0,1.0,0.0,1.0,1.0,0.0,1774.157,5.0,18.15900000000001,1
1.0,0.0,0.0,1.0,1.0,0.0,1776.841,5.0,19.388000000000005,1
0.0,1.0,1.0,0.0,1.0,0.0,1796.151,5.0,8.991999999999997,1
1.0,0.0,0.0,1.0,1.0,0.0,1833.845,5.0,10.985999999999995,0
0.0,1.0,1.0,0.0,0.0,1.0,1844.005,5.0,0.8250000000000028,0
0.0,1.0,0.0,1.0,1.0,0.0,1764.903,5.0,17.003,1
1.0,0.0,1.0,0.0,1.0,0.0,1813.938,5.0,3.985,1
1.0,0.0,1.0,0.0,1.0,0.0,1822.99,5.0,21.841,0
0.0,1.0,1.0,0.0,1.0,0.0,1799.439,5.0,27.043000000000006,1
1.0,0.0,1.0,0.0,1.0,0.0,1784.422,5.0,1.6769999999999996,1
0.0,1.0,1.0,0.0,1.0,0.0,1788.342,5.0,24.680000000000007,1
1.0,0.0,1.0,0.0,1.0,0.0,1786.861,5.0,26.789,1
1.0,0.0,1.0,0.0,1.0,0.0,1803.51,5.0,28.845,1
0.0,1.0,1.0,0.0,1.0,0.0,1833.774,5.0,7.240000000000002,0
1.0,0.0,0.0,1.0,1.0,0.0,1810.664,5.0,17.86,1
1.0,0.0,1.0,0.0,1.0,0.0,1817.692,5.0,14.372,1
1.0,0.0,1.0,0.0,1.0,0.0,1766.029,5.0,11.015999999999998,1
1.0,0.0,0.0,1.0,1.0,0.0,1769.525,5.0,6.819000000000003,1
1.0,0.0,1.0,0.0,0.0,1.0,1764.096,5.0,21.733999999999995,0
0.0,1.0,1.0,0.0,0.0,1.0,1765.684,5.0,10.555999999999996,1
1.0,0.0,1.0,0.0,0.0,1.0,1772.561,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1764.95,5.0,1.6409999999999982,0
1.0,0.0,1.0,0.0,0.0,1.0,1818.015,5.0,12.53,1
0.0,1.0,1.0,0.0,0.0,1.0,1824.66,5.0,5.170000000000002,0
1.0,0.0,1.0,0.0,1.0,0.0,1770.869,5.0,22.501000000000005,1
0.0,1.0,1.0,0.0,1.0,0.0,1763.836,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1766.22,5.0,27.001999999999995,1
0.0,1.0,0.0,1.0,1.0,0.0,1775.187,5.0,30.0,0
0.0,1.0,0.0,1.0,1.0,0.0,1777.818,5.0,30.0,0
0.0,1.0,0.0,1.0,1.0,0.0,1782.322,5.0,21.605999999999995,1
1.0,0.0,1.0,0.0,1.0,0.0,1776.813,5.0,5.381,1
0.0,1.0,1.0,0.0,0.0,1.0,1775.253,5.0,11.418,1
1.0,0.0,1.0,0.0,0.0,1.0,1784.255,5.0,30.0,0
0.0,1.0,1.0,0.0,0.0,1.0,1805.15,5.0,30.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1829.749,5.0,15.081000000000005,0
1.0,0.0,1.0,0.0,1.0,0.0,1796.183,5.0,2.936,0
1.0,0.0,1.0,0.0,1.0,0.0,1816.433,5.0,7.655999999999999,1
0.0,1.0,1.0,0.0,1.0,0.0,1821.889,5.0,22.942,0
1.0,0.0,1.0,0.0,1.0,0.0,1764.255,5.0,17.748000000000005,1
0.0,1.0,1.0,0.0,0.0,1.0,1825.413,5.0,17.698999999999998,1
0.0,1.0,0.0,1.0,1.0,0.0,1772.862,5.0,16.668999999999997,1
0.0,1.0,1.0,0.0,1.0,0.0,1781.76,5.0,25.224999999999994,1
1.0,0.0,1.0,0.0,0.0,1.0,1778.746,5.0,4.639000000000003,1
1.0,0.0,1.0,0.0,1.0,0.0,1811.444,5.0,22.873000000000005,1
1.0,0.0,1.0,0.0,1.0,0.0,1820.444,5.0,24.387,0
0.0,1.0,1.0,0.0,0.0,1.0,1788.074,5.0,30.0,0
1.0,0.0,1.0,0.0,0.0,1.0,1798.732,5.0,25.253,1
1.0,0.0,1.0,0.0,1.0,0.0,1820.86,5.0,7.295000000000002,1
1.0,0.0,1.0,0.0,1.0,0.0,1823.19,5.0,3.6430000000000007,0
0.0,1.0,1.0,0.0,1.0,0.0,1835.436,5.0,9.395000000000003,0
0.0,1.0,1.0,0.0,1.0,0.0,1839.806,5.0,5.024999999999999,0
1.0,0.0,0.0,1.0,0.0,1.0,1803.244,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1833.927,5.0,4.274999999999999,0
0.0,1.0,1.0,0.0,0.0,1.0,1799.009,5.0,8.823,0
0.0,1.0,0.0,1.0,1.0,0.0,1766.582,5.0,13.726,1
1.0,0.0,1.0,0.0,0.0,1.0,1796.46,5.0,9.715000000000003,1
1.0,0.0,1.0,0.0,1.0,0.0,1823.343,5.0,14.86,0
0.0,1.0,1.0,0.0,1.0,0.0,1823.001,5.0,21.83,0
1.0,0.0,1.0,0.0,0.0,1.0,1775.833,5.0,23.617999999999995,1
1.0,0.0,1.0,0.0,1.0,0.0,1811.472,5.0,13.6,1
0.0,1.0,1.0,0.0,1.0,0.0,1819.565,5.0,0.5679999999999978,1
1.0,0.0,1.0,0.0,1.0,0.0,1837.996,5.0,6.835000000000001,0
0.0,1.0,0.0,1.0,1.0,0.0,1781.67,5.0,10.375,1
1.0,0.0,1.0,0.0,1.0,0.0,1828.216,5.0,10.314999999999998,1
0.0,1.0,1.0,0.0,1.0,0.0,1823.759,5.0,11.774,0
0.0,1.0,0.0,1.0,1.0,0.0,1793.834,5.0,16.233999999999995,1
0.0,1.0,1.0,0.0,0.0,1.0,1795.584,5.0,6.75,1
0.0,1.0,0.0,1.0,0.0,1.0,1773.815,5.0,25.305000000000007,1
0.0,1.0,1.0,0.0,0.0,1.0,1823.25,5.0,21.581000000000003,0
1.0,0.0,1.0,0.0,0.0,1.0,1817.908,5.0,26.923,0
0.0,1.0,1.0,0.0,1.0,0.0,1786.382,5.0,22.222,1
1.0,0.0,1.0,0.0,1.0,0.0,1812.068,5.0,5.984000000000002,1
1.0,0.0,1.0,0.0,1.0,0.0,1821.607,5.0,12.223,0
1.0,0.0,0.0,1.0,0.0,1.0,1808.545,5.0,24.741,1
0.0,1.0,1.0,0.0,1.0,0.0,1832.509,5.0,10.441000000000004,1
0.0,1.0,1.0,0.0,1.0,0.0,1825.659,5.0,19.172,0
1.0,0.0,1.0,0.0,0.0,1.0,1841.087,5.0,3.744,0
0.0,1.0,0.0,1.0,0.0,1.0,1842.502,5.0,2.3290000000000006,0
1.0,0.0,1.0,0.0,0.0,1.0,1780.372,5.0,17.622,1
0.0,1.0,1.0,0.0,0.0,1.0,1791.759,5.0,20.504999999999995,1
1.0,0.0,1.0,0.0,0.0,1.0,1790.223,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1823.34,5.0,21.491,0
1.0,0.0,1.0,0.0,0.0,1.0,1805.884,5.0,23.120000000000005,1
1.0,0.0,1.0,0.0,0.0,1.0,1822.839,5.0,21.992000000000004,0
0.0,1.0,1.0,0.0,0.0,1.0,1844.827,5.0,0.0039999999999977,0
0.0,1.0,1.0,0.0,0.0,1.0,1802.185,5.0,2.9279999999999973,1
0.0,1.0,1.0,0.0,1.0,0.0,1781.823,5.0,25.57,1
1.0,0.0,0.0,1.0,1.0,0.0,1826.872,5.0,17.959000000000003,0
1.0,0.0,0.0,1.0,1.0,0.0,1833.511,5.0,3.3200000000000003,0
0.0,1.0,0.0,1.0,0.0,1.0,1799.863,5.0,27.955,1
1.0,0.0,0.0,1.0,0.0,1.0,1797.002,5.0,6.301000000000002,1
0.0,1.0,1.0,0.0,0.0,1.0,1770.089,5.0,22.254999999999995,1
0.0,1.0,1.0,0.0,0.0,1.0,1815.387,5.0,26.049000000000007,1
1.0,0.0,1.0,0.0,0.0,1.0,1791.554,5.0,13.661,1
0.0,1.0,1.0,0.0,1.0,0.0,1764.695,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1778.319,5.0,5.808,0
0.0,1.0,0.0,1.0,1.0,0.0,1791.387,5.0,30.0,0
1.0,0.0,0.0,1.0,1.0,0.0,1792.693,5.0,0.3789999999999978,1
1.0,0.0,0.0,1.0,1.0,0.0,1841.161,5.0,3.6700000000000017,0
0.0,1.0,1.0,0.0,0.0,1.0,1801.799,5.0,30.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1781.322,5.0,26.301,1
1.0,0.0,1.0,0.0,1.0,0.0,1819.789,5.0,25.042,0
0.0,1.0,0.0,1.0,0.0,1.0,1822.382,5.0,22.449,0
1.0,0.0,0.0,1.0,0.0,1.0,1825.714,5.0,19.117000000000004,0
1.0,0.0,1.0,0.0,1.0,0.0,1800.646,5.0,22.649,1
0.0,1.0,1.0,0.0,0.0,1.0,1814.804,5.0,15.503,1
0.0,1.0,0.0,1.0,1.0,0.0,1844.706,5.0,0.125,0
1.0,0.0,1.0,0.0,0.0,1.0,1815.997,5.0,21.40900000000001,1
0.0,1.0,1.0,0.0,0.0,1.0,1819.633,5.0,22.925,1
0.0,1.0,1.0,0.0,0.0,1.0,1767.565,5.0,1.2550000000000026,0
1.0,0.0,1.0,0.0,1.0,0.0,1808.345,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1827.086,5.0,17.745000000000005,0
0.0,1.0,1.0,0.0,0.0,1.0,1835.173,5.0,9.658,0
1.0,0.0,1.0,0.0,1.0,0.0,1809.369,5.0,20.533,1
0.0,1.0,1.0,0.0,0.0,1.0,1793.509,5.0,4.749000000000002,1
0.0,1.0,1.0,0.0,1.0,0.0,1821.93,5.0,4.902000000000001,0
0.0,1.0,1.0,0.0,1.0,0.0,1829.739,5.0,15.092,0
1.0,0.0,1.0,0.0,1.0,0.0,1842.283,5.0,2.548000000000002,0
0.0,1.0,0.0,1.0,1.0,0.0,1837.103,5.0,7.194000000000003,1
0.0,1.0,1.0,0.0,1.0,0.0,1771.945,5.0,19.971000000000004,1
0.0,1.0,1.0,0.0,0.0,1.0,1817.796,5.0,27.035,0
1.0,0.0,1.0,0.0,0.0,1.0,1815.088,5.0,29.742999999999995,0
1.0,0.0,1.0,0.0,1.0,0.0,1805.99,5.0,30.0,0
1.0,0.0,1.0,0.0,0.0,1.0,1779.502,5.0,3.4099999999999966,1
0.0,1.0,1.0,0.0,0.0,1.0,1821.889,5.0,22.942,0
1.0,0.0,1.0,0.0,0.0,1.0,1822.576,5.0,22.254999999999995,0
0.0,1.0,1.0,0.0,0.0,1.0,1834.376,5.0,2.4540000000000006,0
0.0,1.0,1.0,0.0,0.0,1.0,1834.294,5.0,10.427,1
0.0,1.0,1.0,0.0,0.0,1.0,1794.404,5.0,4.9510000000000005,1
1.0,0.0,1.0,0.0,0.0,1.0,1791.964,5.0,22.049000000000007,1
1.0,0.0,1.0,0.0,1.0,0.0,1825.711,5.0,9.531999999999996,1
0.0,1.0,1.0,0.0,0.0,1.0,1813.306,5.0,20.341,1
1.0,0.0,1.0,0.0,0.0,1.0,1833.752,5.0,1.0799999999999983,0
0.0,1.0,1.0,0.0,0.0,1.0,1825.377,5.0,12.601,1
0.0,1.0,0.0,1.0,1.0,0.0,1778.267,5.0,29.146,1
0.0,1.0,1.0,0.0,1.0,0.0,1784.192,5.0,15.319999999999991,1
0.0,1.0,1.0,0.0,1.0,0.0,1790.114,5.0,30.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1824.063,5.0,20.768,0
0.0,1.0,1.0,0.0,0.0,1.0,1812.698,5.0,12.335,1
0.0,1.0,1.0,0.0,0.0,1.0,1829.262,5.0,1.0200000000000031,1
1.0,0.0,1.0,0.0,0.0,1.0,1823.639,5.0,3.2379999999999995,1
0.0,1.0,1.0,0.0,0.0,1.0,1828.939,5.0,6.295999999999999,1
1.0,0.0,1.0,0.0,0.0,1.0,1841.328,5.0,3.503,0
1.0,0.0,1.0,0.0,1.0,0.0,1784.969,5.0,16.226,1
0.0,1.0,1.0,0.0,0.0,1.0,1821.331,5.0,23.5,0
1.0,0.0,1.0,0.0,1.0,0.0,1844.186,5.0,0.6450000000000031,0
1.0,0.0,1.0,0.0,0.0,1.0,1763.398,5.0,1.814,1
0.0,1.0,1.0,0.0,0.0,1.0,1799.882,5.0,11.540999999999997,1
1.0,0.0,1.0,0.0,1.0,0.0,1827.855,5.0,12.456000000000005,0
1.0,0.0,1.0,0.0,1.0,0.0,1830.694,5.0,14.137,0
0.0,1.0,1.0,0.0,1.0,0.0,1842.686,5.0,2.145000000000003,0
1.0,0.0,1.0,0.0,1.0,0.0,1840.901,5.0,3.93,0
0.0,1.0,1.0,0.0,1.0,0.0,1843.671,5.0,0.3519999999999967,0
0.0,1.0,1.0,0.0,1.0,0.0,1767.307,5.0,10.901000000000003,1
1.0,0.0,1.0,0.0,0.0,1.0,1832.019,5.0,12.811999999999998,0
0.0,1.0,1.0,0.0,0.0,1.0,1772.482,5.0,12.009999999999998,1
0.0,1.0,1.0,0.0,1.0,0.0,1764.446,5.0,2.881999999999998,1
0.0,1.0,1.0,0.0,1.0,0.0,1772.077,5.0,9.444000000000004,1
1.0,0.0,1.0,0.0,0.0,1.0,1777.303,5.0,28.834000000000003,1
1.0,0.0,0.0,1.0,0.0,1.0,1780.326,5.0,16.852999999999994,1
0.0,1.0,0.0,1.0,1.0,0.0,1804.964,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1811.674,5.0,22.15600000000001,0
0.0,1.0,1.0,0.0,0.0,1.0,1809.582,5.0,24.248000000000005,0
0.0,1.0,0.0,1.0,1.0,0.0,1799.324,5.0,17.775000000000006,1
0.0,1.0,1.0,0.0,0.0,1.0,1804.531,5.0,21.628,1
1.0,0.0,1.0,0.0,0.0,1.0,1817.815,5.0,15.221000000000004,1
1.0,0.0,1.0,0.0,1.0,0.0,1773.352,5.0,16.296999999999997,1
0.0,1.0,0.0,1.0,1.0,0.0,1777.29,5.0,23.955,1
1.0,0.0,0.0,1.0,1.0,0.0,1782.806,5.0,15.995999999999997,1
0.0,1.0,0.0,1.0,1.0,0.0,1802.585,5.0,8.182000000000002,1
0.0,1.0,1.0,0.0,1.0,0.0,1805.84,5.0,30.0,0
0.0,1.0,1.0,0.0,1.0,0.0,1808.517,5.0,30.0,0
1.0,0.0,1.0,0.0,1.0,0.0,1769.766,5.0,1.4799999999999969,1
0.0,1.0,1.0,0.0,1.0,0.0,1785.692,5.0,14.674000000000008,1
0.0,1.0,1.0,0.0,0.0,1.0,1844.676,5.0,0.1550000000000011,0
1.0,0.0,0.0,1.0,0.0,1.0,1782.502,5.0,6.706000000000003,1
0.0,1.0,1.0,0.0,0.0,1.0,1810.765,5.0,14.471000000000004,1
1.0,0.0,1.0,0.0,1.0,0.0,1839.573,5.0,5.258000000000003,0
0.0,1.0,1.0,0.0,0.0,1.0,1842.847,5.0,1.984000000000001,0
1.0,0.0,1.0,0.0,0.0,1.0,1836.939,5.0,7.481000000000002,1
0.0,1.0,0.0,1.0,0.0,1.0,1774.023,5.0,0.804000000000002,0
0.0,1.0,1.0,0.0,1.0,0.0,1773.095,5.0,30.0,0
0.0,1.0,1.0,0.0,0.0,1.0,1771.91,5.0,4.341000000000001,1
0.0,1.0,1.0,0.0,1.0,0.0,1809.963,5.0,25.116,1
1.0,0.0,0.0,1.0,1.0,0.0,1819.762,5.0,24.658,1
0.0,1.0,1.0,0.0,1.0,0.0,1822.73,5.0,22.101,0
0.0,1.0,0.0,1.0,0.0,1.0,1784.728,5.0,12.582,1
1.0,0.0,0.0,1.0,0.0,1.0,1782.604,5.0,24.637,1
0.0,1.0,1.0,0.0,0.0,1.0,1779.201,5.0,9.581000000000005,1
1.0,0.0,1.0,0.0,0.0,1.0,1782.171,5.0,9.789,1
1.0,0.0,1.0,0.0,1.0,0.0,1774.196,5.0,12.212000000000003,1
1.0,0.0,1.0,0.0,1.0,0.0,1781.736,5.0,0.1850000000000022,1
0.0,1.0,0.0,1.0,1.0,0.0,1780.756,5.0,1.2220000000000013,1
1.0,0.0,1.0,0.0,1.0,0.0,1796.643,5.0,9.503999999999998,1
0.0,1.0,1.0,0.0,1.0,0.0,1823.926,5.0,20.905,0
0.0,1.0,1.0,0.0,0.0,1.0,1839.685,5.0,5.146000000000001,0
1.0,0.0,1.0,0.0,1.0,0.0,1844.556,5.0,0.2749999999999986,0
0.0,1.0,1.0,0.0,0.0,1.0,1816.126,5.0,12.890999999999998,1
1.0,0.0,1.0,0.0,0.0,1.0,1823.669,5.0,15.164,0
0.0,1.0,1.0,0.0,0.0,1.0,1783.754,5.0,15.405,1
0.0,1.0,1.0,0.0,1.0,0.0,1815.316,5.0,20.768,1
0.0,1.0,1.0,0.0,0.0,1.0,1787.713,5.0,18.764,1
1.0,0.0,1.0,0.0,0.0,1.0,1785.999,5.0,28.303,1
1.0,0.0,1.0,0.0,1.0,0.0,1826.177,5.0,4.655999999999999,0
1.0,0.0,0.0,1.0,0.0,1.0,1793.624,5.0,7.18,0
1.0,0.0,1.0,0.0,1.0,0.0,1818.853,5.0,25.977999999999994,0
0.0,1.0,0.0,1.0,1.0,0.0,1821.61,5.0,23.221000000000004,0
1.0,0.0,1.0,0.0,1.0,0.0,1824.178,5.0,10.994,1
0.0,1.0,1.0,0.0,1.0,0.0,1830.784,5.0,14.046999999999995,0
0.0,1.0,1.0,0.0,1.0,0.0,1801.503,5.0,11.906,1
1.0,0.0,1.0,0.0,0.0,1.0,1797.785,5.0,18.016000000000005,1
1.0,0.0,1.0,0.0,1.0,0.0,1795.65,5.0,12.475,1
1.0,0.0,1.0,0.0,0.0,1.0,1810.637,5.0,9.496000000000002,1
0.0,1.0,0.0,1.0,1.0,0.0,1836.427,5.0,8.404000000000003,0
0.0,1.0,1.0,0.0,1.0,0.0,1842.292,5.0,2.539000000000001,0
1.0,0.0,1.0,0.0,1.0,0.0,1788.868,5.0,5.009,1
0.0,1.0,1.0,0.0,0.0,1.0,1786.675,5.0,8.557000000000002,1
1.0,0.0,1.0,0.0,0.0,1.0,1786.798,5.0,23.922,1
0.0,1.0,1.0,0.0,1.0,0.0,1817.673,5.0,11.533,1
0.0,1.0,1.0,0.0,1.0,0.0,1768.12,5.0,29.836,1
1.0,0.0,1.0,0.0,1.0,0.0,1819.732,5.0,12.1,0
0.0,1.0,1.0,0.0,1.0,0.0,1830.809,5.0,14.022000000000006,0
1.0,0.0,0.0,1.0,1.0,0.0,1798.7,5.0,9.750999999999998,1
